(-489132.7899159664, 1140, -429.0638508034793, (2, 4, 11))
(-475155.7749309514, 1140, -416.8033113429398, (2, 5, 10))
(-468974.03666921315, 1140, -411.3807339203624, (2, 6, 9))
(-467824.0, 969, -482.7905056759546, (0, 1, 15))
(-466672.6260798025, 1140, -409.3619527015812, (2, 7, 8))
(-463528.4537815126, 1140, -406.60390682588826, (3, 3, 11))
(-436702.6734442028, 1140, -383.0725205650902, (3, 4, 10))
(-424193.7263912558, 1140, -372.09975999232967, (3, 5, 9))
(-418845.3307868602, 1140, -367.4081849007546, (3, 6, 8))
(-417377.26285479224, 1140, -366.12040601297565, (3, 7, 7))
(-411344.961038961, 1140, -360.82891319207107, (4, 4, 9))
(-399669.3566433566, 1140, -350.5871549503128, (4, 5, 8))
(-395154.3036963037, 1140, -346.6265821897401, (4, 6, 7))
(-388827.0949050949, 1140, -341.0763990395569, (5, 5, 7))
(-385780.10989010986, 1140, -338.40360516676304, (5, 6, 6))
(-383574.2, 969, -395.8454076367389, (0, 2, 14))
(-342590.1, 969, -353.5501547987616, (1, 1, 14))
(-342270.37142857147, 969, -353.2201975527053, (0, 3, 13))
(-322643.32967032964, 969, -332.9652524977602, (0, 4, 12))
(-313698.71428571426, 969, -323.734483266991, (0, 5, 11))
(-309860.1448551449, 969, -319.77311130561907, (0, 6, 10))
(-308376.34545454546, 969, -318.2418425743503, (0, 7, 9))
(-308000.4909090909, 969, -317.8539637864715, (0, 8, 8))
(-279813.28571428574, 969, -288.765000737137, (1, 2, 13))
(-249347.85054945055, 969, -257.3249231676476, (1, 3, 12))
(-244192.0, 816, -299.2549019607843, (0, 0, 15))
(-235062.02197802198, 969, -242.5820660247905, (1, 4, 11))
(-228670.42957042958, 969, -235.9859954287199, (1, 5, 10))
(-227874.86483516483, 969, -235.16497919005658, (2, 2, 12))
(-226009.24515484515, 969, -233.23967508239954, (1, 6, 9))
(-225079.41818181818, 969, -232.28010132282577, (1, 7, 8))
(-202750.64285714287, 969, -209.23698953265517, (2, 3, 11))
(-191017.83726273727, 969, -197.12883102449666, (2, 4, 10))
(-185803.62987012987, 969, -191.74781204347767, (2, 5, 9))
(-183696.41788211788, 969, -189.57318666885232, (2, 6, 8))
(-183142.44545454544, 969, -189.00149169715732, (2, 7, 7))
(-180179.44385614386, 969, -185.94369850995238, (3, 3, 10))
(-176998.4, 816, -216.90980392156862, (0, 1, 14))
(-169624.02327672328, 969, -175.05059161684548, (3, 4, 9))
(-164963.78831168832, 969, -170.24126760752148, (3, 5, 8))
(-163232.43086913088, 969, -168.4545210207749, (3, 6, 7))
(-159622.57512487512, 969, -164.72917969543357, (4, 4, 8))
(-155338.1947052947, 969, -160.30773447398835, (4, 5, 7))
(-154160.8096903097, 969, -159.09268285893674, (4, 6, 6))
(-151607.7867132867, 969, -156.4579842242381, (5, 5, 6))
(-143032.22857142857, 816, -175.284593837535, (0, 2, 13))
(-126830.59340659341, 816, -155.42964878258996, (0, 3, 12))
(-126418.51428571428, 816, -154.92464985994397, (1, 1, 13))
(-119484.8, 816, -146.42745098039217, (0, 4, 11))
(-116376.66333666333, 816, -142.61845997140114, (0, 5, 10))
(-115189.3194805195, 816, -141.1633817163229, (0, 6, 9))
(-114816.29090909092, 816, -140.70623885918005, (0, 7, 8))
(-101334.61098901098, 816, -124.18457229045464, (1, 2, 12))
(-89560.8967032967, 816, -109.75600086188321, (1, 3, 11))
(-84333.93166833167, 816, -103.35040645628881, (1, 4, 10))
(-83344.0, 680, -122.56470588235294, (0, 0, 14))
(-82186.1914085914, 816, -100.71837182425418, (1, 5, 9))
(-81406.0051948052, 816, -99.76226126814362, (1, 6, 8))
(-81219.4909090909, 816, -99.53368983957219, (1, 7, 7))
(-80678.62857142856, 816, -98.87086834733893, (2, 2, 11))
(-71023.74265734265, 816, -87.0389003153709, (2, 3, 10))
(-66757.17402597403, 816, -81.81026228673288, (2, 4, 9))
(-65016.591408591405, 816, -79.67719535366594, (2, 5, 8))
(-64422.919480519486, 816, -78.94965622612682, (2, 6, 7))
(-62329.253146853145, 816, -76.38388866035925, (3, 3, 9))
(-58469.84215784216, 816, -71.65421833068892, (3, 4, 8))
(-58166.85714285714, 680, -85.53949579831932, (0, 1, 13))
(-56915.77382617383, 816, -69.74972282619342, (3, 5, 7))
(-56508.616183816186, 816, -69.25075512722572, (3, 6, 6))
(-54796.94545454546, 816, -67.15311942959002, (4, 4, 7))
(-53429.3914085914, 816, -65.47719535366593, (4, 5, 6))
(-52468.995004995006, 816, -64.30023897670957, (5, 5, 5))
(-45345.494505494506, 680, -66.68455074337427, (0, 2, 12))
(-39496.0, 680, -58.08235294117647, (0, 3, 11))
(-39167.604395604394, 680, -57.59941822882999, (1, 1, 12))
(-37061.31468531468, 680, -54.50193336075689, (0, 4, 10))
(-36175.48051948052, 680, -53.19923605805959, (0, 5, 9))
(-35916.4329004329, 680, -52.8182836771072, (0, 6, 8))
(-35869.333333333336, 680, -52.74901960784314, (0, 7, 7))
(-29832.17582417582, 680, -43.87084680025856, (1, 2, 11))
(-25690.085914085914, 680, -37.77953810894987, (1, 3, 10))
(-24029.82617382617, 680, -35.33797966739143, (1, 4, 9))
(-23457.385281385283, 680, -34.49615482556659, (1, 5, 8))
(-23304.311688311685, 680, -34.27104660045836, (1, 6, 7))
(-22204.151848151847, 680, -32.653164482576244, (2, 2, 10))
(-20448.0, 560, -36.51428571428571, (0, 0, 13))
(-18836.487512487514, 680, -27.700716930128696, (2, 3, 9))
(-17489.621045621043, 680, -25.720030949442712, (2, 4, 8))
(-17023.15417915418, 680, -25.034050263462028, (2, 5, 7))
(-16917.180153180154, 680, -24.87820610761787, (2, 6, 6))
(-15782.216450216449, 680, -23.209141838553602, (3, 3, 8))
(-14541.324009324007, 680, -21.384300013711776, (3, 4, 7))
(-14121.956709956708, 680, -20.76758339699516, (3, 5, 6))
(-13347.531135531135, 680, -19.628722258134022, (4, 4, 6))
(-13034.13786213786, 680, -19.16784979726156, (4, 5, 5))
(-12465.23076923077, 560, -22.25934065934066, (0, 1, 12))
(-8208.0, 560, -14.657142857142857, (0, 2, 11))
(-6426.965034965034, 560, -11.476723276723275, (0, 3, 10))
(-6345.230769230769, 560, -11.33076923076923, (1, 1, 11))
(-5825.454545454544, 560, -10.4025974025974, (0, 4, 9))
(-5701.333333333333, 560, -10.18095238095238, (0, 6, 7))
(-5697.454545454545, 560, -10.174025974025973, (0, 5, 8))
(-3326.0979020979016, 560, -5.939460539460539, (1, 2, 10))
(-2134.8251748251746, 560, -3.812187812187812, (1, 3, 9))
(-1770.06993006993, 560, -3.160839160839161, (1, 4, 8))
(-1709.9487179487178, 560, -3.0534798534798533, (1, 6, 6))
(-1708.0093240093238, 560, -3.0500166500166497, (1, 5, 7))
(-896.7272727272724, 560, -1.6012987012987008, (2, 2, 9))
(44.0, 1, 44.0, (0, 0, 0))
(57.79020979021, 560, 0.10319680319680358, (2, 3, 8))
(128.0, 4, 32.0, (0, 0, 1))
(246.0, 10, 24.6, (0, 1, 1))
(292.0, 10, 29.2, (0, 0, 2))
(356.6060606060608, 560, 0.6367965367965371, (2, 4, 7))
(400.0, 20, 20.0, (1, 1, 1))
(420.6060606060607, 560, 0.7510822510822512, (2, 5, 6))
(456.0, 20, 22.8, (0, 1, 2))
(568.0, 20, 28.4, (0, 0, 3))
(661.5, 35, 18.9, (1, 1, 2))
(749.0, 35, 21.4, (0, 2, 2))
(784.0, 35, 22.4, (0, 1, 3))
(946.3682983682986, 560, 1.6899433899433904, (3, 3, 7))
(994.0, 35, 28.4, (0, 0, 4))
(1014.4, 56, 18.114285714285714, (1, 2, 2))
(1053.6, 56, 18.814285714285713, (1, 1, 3))
(1188.8, 56, 21.228571428571428, (0, 2, 3))
(1247.1235431235432, 560, 2.227006327006327, (3, 4, 6))
(1267.2, 56, 22.62857142857143, (0, 1, 4))
(1313.062937062937, 560, 2.3447552447552447, (3, 5, 5))
(1478.8, 84, 17.604761904761904, (2, 2, 2))
(1530.3999999999999, 84, 18.21904761904762, (1, 2, 3))
(1549.818181818182, 560, 2.767532467532468, (4, 4, 5))
(1615.6000000000001, 84, 19.233333333333334, (1, 1, 4))
(1616.0, 56, 28.857142857142858, (0, 0, 5))
(1781.6, 84, 21.20952380952381, (0, 3, 3))
(1815.2, 84, 21.60952380952381, (0, 2, 4))
(1818.0, 455, 3.9956043956043956, (0, 0, 12))
(1952.0, 84, 23.238095238095237, (0, 1, 5))
(2143.428571428571, 120, 17.86190476190476, (2, 2, 3))
(2212.5714285714284, 120, 18.438095238095237, (1, 3, 3))
(2250.285714285714, 120, 18.752380952380953, (1, 2, 4))
(2394.8571428571427, 120, 19.957142857142856, (1, 1, 5))
(2488.0, 84, 29.61904761904762, (0, 0, 6))
(2600.0, 120, 21.666666666666668, (0, 3, 4))
(2675.428571428571, 120, 22.295238095238094, (0, 2, 5))
(2889.142857142857, 120, 24.076190476190476, (0, 1, 6))
(2996.5, 165, 18.16060606060606, (2, 3, 3))
(3042.0714285714284, 165, 18.436796536796535, (2, 2, 4))
(3130.8571428571427, 165, 18.974891774891773, (1, 3, 4))
(3184.0, 455, 6.997802197802198, (0, 1, 11))
(3214.1428571428573, 165, 19.47965367965368, (1, 2, 5))
(3431.785714285714, 165, 20.7987012987013, (1, 1, 6))
(3639.0, 165, 22.054545454545455, (0, 4, 4))
(3664.0, 120, 30.53333333333333, (0, 0, 7))
(3676.714285714286, 165, 22.283116883116882, (0, 3, 5))
(3805.5714285714284, 165, 23.064069264069264, (0, 2, 6))
(4035.142857142857, 220, 18.34155844155844, (3, 3, 3))
(4087.52380952381, 220, 18.57965367965368, (2, 3, 4))
(4112.0, 165, 24.921212121212122, (0, 1, 7))
(4176.09090909091, 455, 9.17822177822178, (0, 2, 10))
(4181.809523809524, 220, 19.00822510822511, (2, 2, 5))
(4242.285714285714, 220, 19.283116883116882, (1, 4, 4))
(4284.190476190476, 220, 19.473593073593072, (1, 3, 5))
(4363.045454545455, 455, 9.58911088911089, (1, 1, 10))
(4375.666666666666, 455, 9.616849816849816, (0, 6, 6))
(4410.333333333333, 455, 9.693040293040292, (0, 5, 7))
(4420.380952380952, 220, 20.092640692640693, (1, 2, 6))
(4482.818181818182, 455, 9.852347652347653, (0, 3, 9))
(4482.818181818182, 455, 9.852347652347653, (0, 4, 8))
(4711.333333333333, 220, 21.415151515151514, (1, 1, 7))
(4902.285714285714, 220, 22.283116883116882, (0, 4, 5))
(4986.095238095238, 220, 22.664069264069262, (0, 3, 6))
(5012.454545454546, 455, 11.016383616383617, (1, 2, 9))
(5076.0, 455, 11.156043956043955, (1, 5, 6))
(5129.575757575757, 455, 11.273792873792873, (1, 4, 7))
(5165.818181818181, 455, 11.353446553446553, (1, 3, 8))
(5166.0, 165, 31.30909090909091, (0, 0, 8))
(5174.666666666666, 220, 23.52121212121212, (0, 2, 7))
(5222.828571428571, 286, 18.26163836163836, (3, 3, 4))
(5270.1238095238095, 286, 18.42700632700633, (2, 4, 4))
(5313.704761904762, 286, 18.57938727938728, (2, 3, 5))
(5448.161904761905, 286, 19.04951714951715, (2, 2, 6))
(5448.533333333334, 286, 19.05081585081585, (1, 4, 5))
(5508.5, 455, 12.106593406593406, (2, 2, 8))
(5535.695238095238, 286, 19.355577755577755, (1, 3, 6))
(5568.0, 220, 25.30909090909091, (0, 1, 8))
(5589.378787878788, 455, 12.284348984348984, (2, 5, 5))
(5608.287878787879, 455, 12.325907425907426, (2, 4, 6))
(5625.621212121212, 455, 12.364002664002664, (2, 3, 7))
(5713.733333333334, 286, 19.978088578088578, (1, 2, 7))
(5761.651515151515, 455, 12.662970362970363, (3, 3, 6))
(5778.984848484848, 455, 12.7010656010656, (3, 4, 5))
(5815.227272727272, 455, 12.78071928071928, (4, 4, 4))
(6026.599999999999, 286, 21.07202797202797, (1, 1, 8))
(6131.142857142857, 286, 21.437562437562438, (0, 5, 5))
(6149.39393939394, 364, 16.893939393939394, (3, 4, 4))
(6174.723809523809, 286, 21.58994338994339, (0, 4, 6))
(6178.387878787878, 364, 16.973593073593072, (3, 3, 5))
(6180.59393939394, 364, 16.97965367965368, (2, 4, 5))
(6198.30303030303, 364, 17.028305028305027, (1, 5, 5))
(6239.9030303030295, 364, 17.14259074259074, (1, 4, 6))
(6251.1878787878795, 364, 17.173593073593075, (2, 3, 6))
(6305.466666666667, 286, 22.04708624708625, (0, 3, 7))
(6352.09696969697, 364, 17.45081585081585, (1, 3, 7))
(6365.587878787879, 364, 17.48787878787879, (2, 2, 7))
(6495.490909090909, 364, 17.844755244755245, (1, 2, 8))
(6530.799999999999, 286, 22.834965034965034, (0, 2, 8))
(6627.6, 364, 18.20769230769231, (1, 1, 9))
(6638.666666666666, 364, 18.238095238095237, (0, 5, 6))
(6721.866666666668, 364, 18.46666666666667, (0, 4, 7))
(6863.054545454545, 364, 18.854545454545455, (0, 3, 8))
(6888.0, 220, 31.30909090909091, (0, 0, 9))
(6931.200000000001, 286, 24.234965034965036, (0, 1, 9))
(7008.654545454545, 364, 19.254545454545454, (0, 2, 9))
(7127.272727272727, 364, 19.58041958041958, (0, 1, 10))
(8008.0, 364, 22.0, (0, 0, 11))
(8340.0, 286, 29.16083916083916, (0, 0, 10))
